,Names,Oat,Broken,Rye,Wheat,BarleyGreen,Cleaved,Skinned,folder,ccolor
62938,5c2f4c564162bb128cfb1be9,False,,,,,,True,e9,Green
62939,5c2f4c564162bb128cfb1bea,False,,,,,,True,ea,Green
62940,5c2f4c564162bb128cfb1beb,False,,,,,,True,eb,Green
62941,5c2f4c564162bb128cfb1bec,False,,,,,,True,ec,Green
62942,5c2f4c564162bb128cfb1bed,False,,,,,,True,ed,Green
62943,5c2f4c564162bb128cfb1bee,False,,,,,,True,ee,Green
62944,5c2f4c564162bb128cfb1bef,False,,,,,,True,ef,Green
62945,5c2f4c564162bb128cfb1bf0,False,,,,,,True,f0,Green
62946,5c2f4c564162bb128cfb1bf1,False,,,,,,True,f1,Green
62947,5c2f4c564162bb128cfb1bf2,False,,,,,,True,f2,Green
62948,5c2f4c564162bb128cfb1bf3,False,,,,,,True,f3,Green
62949,5c2f4c564162bb128cfb1bf4,False,,,,,,True,f4,Green
62950,5c2f4c564162bb128cfb1bf5,False,,,,,,True,f5,Green
62951,5c2f4c564162bb128cfb1bf6,False,,,,,,True,f6,Green
62952,5c2f4c564162bb128cfb1bf7,False,,,,,,True,f7,Green
62953,5c2f4c564162bb128cfb1bf8,False,,,,,,True,f8,Green
62954,5c2f4c564162bb128cfb1bf9,False,,,,,,True,f9,Green
62955,5c2f4c564162bb128cfb1bfa,False,,,,,,True,fa,Green
62956,5c2f4c564162bb128cfb1bfb,False,,,,,,True,fb,Green
62957,5c2f4c564162bb128cfb1bfc,False,,,,,,True,fc,Green
62958,5c2f4c564162bb128cfb1bfd,False,,,,,,True,fd,Green
62959,5c2f4c564162bb128cfb1bfe,False,,,,,,True,fe,Green
62960,5c2f4c564162bb128cfb1bff,False,,,,,,True,ff,Green
62961,5c2f4c564162bb128cfb1c00,False,,,,,,True,00,Green
62962,5c2f4c564162bb128cfb1c01,False,,,,,,True,01,Green
62963,5c2f4c564162bb128cfb1c02,False,,,,,,True,02,Green
62964,5c2f4c564162bb128cfb1c03,False,,,,,,True,03,Green
62965,5c2f4c564162bb128cfb1c04,False,,,,,,True,04,Green
62966,5c2f4c564162bb128cfb1c05,False,,,,,,True,05,Green
62967,5c2f4c564162bb128cfb1c06,False,,,,,,True,06,Green
62968,5c2f4c564162bb128cfb1c07,False,,,,,,True,07,Green
62969,5c2f4c564162bb128cfb1c08,False,,,,,,True,08,Green
62970,5c2f4c564162bb128cfb1c09,False,,,,,,True,09,Green
62971,5c2f4c564162bb128cfb1c0a,False,,,,,,True,0a,Green
62972,5c2f4c564162bb128cfb1c0b,False,,,,,,True,0b,Green
62973,5c2f4c564162bb128cfb1c0c,False,,,,,,True,0c,Green
62974,5c2f4c564162bb128cfb1c0d,False,,,,,,True,0d,Green
62975,5c2f4c564162bb128cfb1c0e,False,,,,,,True,0e,Green
62976,5c2f4c564162bb128cfb1c0f,False,,,,,,True,0f,Green
62977,5c2f4c564162bb128cfb1c10,False,,,,,,True,10,Red
62978,5c2f4c564162bb128cfb1c11,False,,,,,,True,11,Green
62979,5c2f4c564162bb128cfb1c12,False,,,,,,True,12,Green
62980,5c2f4c564162bb128cfb1c13,False,,,,,,True,13,Green
62981,5c2f4c564162bb128cfb1c14,False,,,,,,True,14,Green
62982,5c2f4c564162bb128cfb1c15,False,,,,,,True,15,Green
62983,5c2f4c564162bb128cfb1c16,False,,,,,,True,16,Red
62984,5c2f4c564162bb128cfb1c17,False,,,,,,True,17,Green
62985,5c2f4c564162bb128cfb1c18,False,,,,,,True,18,Red
62986,5c2f4c564162bb128cfb1c19,False,,,,,,True,19,Green
62987,5c2f4c564162bb128cfb1c1a,False,,,,,,True,1a,Green
62988,5c2f4c564162bb128cfb1c1b,False,,,,,,True,1b,Green
62989,5c2f4c564162bb128cfb1c1c,False,,,,,,True,1c,Green
62990,5c2f4c564162bb128cfb1c1d,False,,,,,,True,1d,Green
62991,5c2f4c564162bb128cfb1c1e,False,,,,,,True,1e,Green
62992,5c2f4c564162bb128cfb1c1f,False,,,,,,True,1f,Green
62993,5c2f4c564162bb128cfb1c20,False,,,,,,True,20,Green
62994,5c2f4c564162bb128cfb1c21,False,,,,,,True,21,Red
62995,5c2f4c564162bb128cfb1c22,False,,,,,,True,22,Green
62996,5c2f4c564162bb128cfb1c23,False,,,,,,True,23,Green
62997,5c2f4c564162bb128cfb1c24,False,,,,,,True,24,Green
62998,5c2f4c564162bb128cfb1c25,False,,,,,,True,25,Green
62999,5c2f4c564162bb128cfb1c26,False,,,,,,True,26,Green
63000,5c2f4c564162bb128cfb1c27,False,,,,,,True,27,Green
63001,5c2f4c564162bb128cfb1c28,False,,,,,,True,28,Green
63002,5c2f4c564162bb128cfb1c29,False,,,,,,True,29,Green
63003,5c2f4c564162bb128cfb1c2a,False,,,,,,True,2a,Green
63004,5c2f4c564162bb128cfb1c2b,False,,,,,,True,2b,Green
63005,5c2f4c564162bb128cfb1c2c,False,,,,,,True,2c,Green
63006,5c2f4c564162bb128cfb1c2d,False,,,,,,True,2d,Green
63007,5c2f4c564162bb128cfb1c2e,False,,,,,,True,2e,Green
63008,5c2f4c564162bb128cfb1c2f,False,,,,,,True,2f,Green
63009,5c2f4c564162bb128cfb1c30,False,,,,,,True,30,Green
63010,5c2f4c564162bb128cfb1c31,False,,,,,,True,31,Green
63011,5c2f4c564162bb128cfb1c32,False,,,,,,True,32,Green
63012,5c2f4c564162bb128cfb1c33,False,,,,,,True,33,Green
63013,5c2f4c564162bb128cfb1c34,False,,,,,,True,34,Red
63014,5c2f4c564162bb128cfb1c35,False,,,,,,True,35,Green
63015,5c2f4c564162bb128cfb1c36,False,,,,,,True,36,Green
63016,5c2f4c564162bb128cfb1c37,False,,,,,,True,37,Green
63017,5c2f4c564162bb128cfb1c38,False,,,,,,True,38,Green
63018,5c2f4c564162bb128cfb1c39,False,,,,,,True,39,Green
63019,5c2f4c564162bb128cfb1c3a,False,,,,,,True,3a,Green
63020,5c2f4c564162bb128cfb1c3b,False,,,,,,True,3b,Green
63021,5c2f4c564162bb128cfb1c3c,False,,,,,,True,3c,Green
63022,5c2f4c564162bb128cfb1c3d,False,,,,,,True,3d,Green
63023,5c2f4c564162bb128cfb1c3e,False,,,,,,True,3e,Red
63024,5c2f4c564162bb128cfb1c3f,False,,,,,,True,3f,Green
63025,5c2f4c564162bb128cfb1c40,False,,,,,,True,40,Green
63026,5c2f4c564162bb128cfb1c41,False,,,,,,True,41,Green
63027,5c2f4c564162bb128cfb1c42,False,,,,,,True,42,Green
63028,5c2f4c564162bb128cfb1c43,False,,,,,,True,43,Green
63029,5c2f4c564162bb128cfb1c44,False,,,,,,True,44,Red
63030,5c2f4c564162bb128cfb1c45,False,,,,,,True,45,Green
63031,5c2f4c564162bb128cfb1c46,False,,,,,,True,46,Green
63032,5c2f4c564162bb128cfb1c47,False,,,,,,True,47,Green
63033,5c2f4c564162bb128cfb1c48,False,,,,,,True,48,Green
63034,5c2f4c564162bb128cfb1c49,False,,,,,,True,49,Green
63035,5c2f4c564162bb128cfb1c4a,False,,,,,,True,4a,Green
63036,5c2f4c564162bb128cfb1c4b,False,,,,,,True,4b,Green
63037,5c2f4c564162bb128cfb1c4c,False,,,,,,True,4c,Green
63038,5c2f4c564162bb128cfb1c4d,False,,,,,,True,4d,Green
63039,5c2f4c564162bb128cfb1c4e,False,,,,,,True,4e,Green
63040,5c2f4c564162bb128cfb1c4f,False,,,,,,True,4f,Green
63041,5c2f4c564162bb128cfb1c50,False,,,,,,True,50,Red
63042,5c2f4c564162bb128cfb1c51,False,,,,,,True,51,Green
63043,5c2f4c564162bb128cfb1c52,False,,,,,,True,52,Green
63044,5c2f4c564162bb128cfb1c53,False,,,,,,True,53,Green
63045,5c2f4c564162bb128cfb1c54,False,,,,,,True,54,Green
63046,5c2f4c564162bb128cfb1c55,False,,,,,,True,55,Green
63047,5c2f4c564162bb128cfb1c56,False,,,,,,True,56,Green
63048,5c2f4c564162bb128cfb1c57,False,,,,,,True,57,Green
63049,5c2f4c564162bb128cfb1c58,False,,,,,,True,58,Green
63050,5c2f4c564162bb128cfb1c59,False,,,,,,True,59,Green
63051,5c2f4c564162bb128cfb1c5a,False,,,,,,True,5a,Green
63052,5c2f4c564162bb128cfb1c5b,False,,,,,,True,5b,Green
63053,5c2f4c564162bb128cfb1c5c,False,,,,,,True,5c,Green
63054,5c2f4c564162bb128cfb1c5d,False,,,,,,True,5d,Red
63055,5c2f4c564162bb128cfb1c5e,False,,,,,,True,5e,Green
63056,5c2f4c564162bb128cfb1c5f,False,,,,,,True,5f,Green
63057,5c2f4c564162bb128cfb1c60,False,,,,,,True,60,Green
63058,5c2f4c564162bb128cfb1c61,False,,,,,,True,61,Green
63059,5c2f4c564162bb128cfb1c62,False,,,,,,True,62,Green
63060,5c2f4c564162bb128cfb1c63,False,,,,,,True,63,Green
63061,5c2f4c564162bb128cfb1c64,False,,,,,,True,64,Green
63062,5c2f4c564162bb128cfb1c65,False,,,,,,True,65,Green
63063,5c2f4c564162bb128cfb1c66,False,,,,,,True,66,Green
63064,5c2f4c564162bb128cfb1c67,False,,,,,,True,67,Green
63065,5c2f4c564162bb128cfb1c68,False,,,,,,True,68,Green
63066,5c2f4c564162bb128cfb1c69,False,,,,,,True,69,Red
63067,5c2f4c564162bb128cfb1c6a,False,,,,,,True,6a,Green
63068,5c2f4c564162bb128cfb1c6b,False,,,,,,True,6b,Blue
63069,5c2f4c564162bb128cfb1c6c,False,,,,,,True,6c,Green
63070,5c2f4c564162bb128cfb1c6d,False,,,,,,True,6d,Green
63071,5c2f4c564162bb128cfb1c6e,False,,,,,,True,6e,Green
63072,5c2f4c564162bb128cfb1c6f,False,,,,,,True,6f,Green
63073,5c2f4c564162bb128cfb1c70,False,,,,,,True,70,Green
63074,5c2f4c564162bb128cfb1c71,False,,,,,,True,71,Green
63075,5c2f4c564162bb128cfb1c72,False,,,,,,True,72,Green
63076,5c2f4c564162bb128cfb1c73,False,,,,,,True,73,Green
63077,5c2f4c564162bb128cfb1c74,False,,,,,,True,74,Green
63078,5c2f4c564162bb128cfb1c75,False,,,,,,True,75,Green
63079,5c2f4c564162bb128cfb1c76,False,,,,,,True,76,Red
63080,5c2f4c564162bb128cfb1c77,False,,,,,,True,77,Green
63081,5c2f4c564162bb128cfb1c78,False,,,,,,True,78,Green
63082,5c2f4c564162bb128cfb1c79,False,,,,,,True,79,Green
63083,5c2f4c564162bb128cfb1c7a,False,,,,,,True,7a,Green
63084,5c2f4c564162bb128cfb1c7b,False,,,,,,True,7b,Green
63085,5c2f4c564162bb128cfb1c7c,False,,,,,,True,7c,Green
63086,5c2f4c564162bb128cfb1c7d,False,,,,,,True,7d,Green
63087,5c2f4c564162bb128cfb1c7e,False,,,,,,True,7e,Green
63088,5c2f4c564162bb128cfb1c7f,False,,,,,,True,7f,Green
63089,5c2f4c564162bb128cfb1c80,False,,,,,,True,80,Green
63090,5c2f4c564162bb128cfb1c81,False,,,,,,True,81,Green
63091,5c2f4c564162bb128cfb1c82,False,,,,,,True,82,Green
63092,5c2f4c564162bb128cfb1c83,False,,,,,,True,83,Green
63093,5c2f4c564162bb128cfb1c84,False,,,,,,True,84,Green
63094,5c2f4c564162bb128cfb1c85,False,,,,,,True,85,Green
63095,5c2f4c564162bb128cfb1c86,False,,,,,,True,86,Red
63096,5c2f4c564162bb128cfb1c87,False,,,,,,True,87,Green
63097,5c2f4c564162bb128cfb1c88,False,,,,,,True,88,Green
63098,5c2f4c564162bb128cfb1c89,False,,,,,,True,89,Red
63099,5c2f4c564162bb128cfb1c8a,False,,,,,,True,8a,Green
63100,5c2f4c564162bb128cfb1c8b,False,,,,,,True,8b,Green
63101,5c2f4c564162bb128cfb1c8c,False,,,,,,True,8c,Green
63102,5c2f4c564162bb128cfb1c8d,False,,,,,,True,8d,Green
63103,5c2f4c564162bb128cfb1c8e,False,,,,,,True,8e,Green
63104,5c2f4c564162bb128cfb1c8f,False,,,,,,True,8f,Green
63105,5c2f4c564162bb128cfb1c90,False,,,,,,True,90,Green
63106,5c2f4c564162bb128cfb1c91,False,,,,,,True,91,Green
63107,5c2f4c564162bb128cfb1c92,False,,,,,,True,92,Green
63108,5c2f4c564162bb128cfb1c93,False,,,,,,True,93,Green
63109,5c2f4c564162bb128cfb1c94,False,,,,,,True,94,Green
63110,5c2f4c564162bb128cfb1c95,False,,,,,,True,95,Green
63111,5c2f4c564162bb128cfb1c96,False,,,,,,True,96,Green
63112,5c2f4c564162bb128cfb1c97,False,,,,,,True,97,Green
63113,5c2f4c564162bb128cfb1c98,False,,,,,,True,98,Green
63114,5c2f4c564162bb128cfb1c99,False,,,,,,True,99,Green
63115,5c2f4c564162bb128cfb1c9a,False,,,,,,True,9a,Green
63116,5c2f4c564162bb128cfb1c9b,False,,,,,,True,9b,Green
63117,5c2f4c564162bb128cfb1c9c,False,,,,,,True,9c,Green
63118,5c2f4c564162bb128cfb1c9d,False,,,,,,True,9d,Green
63119,5c2f4c564162bb128cfb1c9e,False,,,,,,True,9e,Green
63120,5c2f4c564162bb128cfb1c9f,False,,,,,,True,9f,Green
63121,5c2f4c564162bb128cfb1ca0,False,,,,,,True,a0,Green
63122,5c2f4c564162bb128cfb1ca1,False,,,,,,True,a1,Green
63123,5c2f4c564162bb128cfb1ca2,False,,,,,,True,a2,Green
63124,5c2f4c564162bb128cfb1ca3,False,,,,,,True,a3,Green
63125,5c2f4c564162bb128cfb1ca4,False,,,,,,True,a4,Green
63126,5c2f4c564162bb128cfb1ca5,False,,,,,,True,a5,Green
63127,5c2f4c564162bb128cfb1ca6,False,,,,,,True,a6,Green
63128,5c2f4c564162bb128cfb1ca7,False,,,,,,True,a7,Green
63129,5c2f4c564162bb128cfb1ca8,False,,,,,,True,a8,Green
63130,5c2f4c564162bb128cfb1ca9,False,,,,,,True,a9,Red
63131,5c2f4c564162bb128cfb1caa,False,,,,,,True,aa,Green
63132,5c2f4c564162bb128cfb1cab,False,,,,,,True,ab,Green
63133,5c2f4c564162bb128cfb1cac,False,,,,,,True,ac,Green
63134,5c2f4c564162bb128cfb1cad,False,,,,,,True,ad,Green
63135,5c2f4c564162bb128cfb1cae,False,,,,,,True,ae,Green
63136,5c2f4c564162bb128cfb1caf,False,,,,,,True,af,Red
63137,5c2f4c564162bb128cfb1cb0,False,,,,,,True,b0,Green
63138,5c2f4c564162bb128cfb1cb1,False,,,,,,True,b1,Red
63139,5c2f4c564162bb128cfb1cb2,False,,,,,,True,b2,Green
63140,5c2f4c564162bb128cfb1cb3,False,,,,,,True,b3,Green
63141,5c2f4c564162bb128cfb1cb4,False,,,,,,True,b4,Green
63142,5c2f4c564162bb128cfb1cb5,False,,,,,,True,b5,Green
63143,5c2f4c564162bb128cfb1cb6,False,,,,,,True,b6,Green
63144,5c2f4c564162bb128cfb1cb7,False,,,,,,True,b7,Green
63145,5c2f4c564162bb128cfb1cb8,False,,,,,,True,b8,Green
63146,5c2f4c564162bb128cfb1cb9,False,,,,,,True,b9,Green
63147,5c2f4c564162bb128cfb1cba,False,,,,,,True,ba,Green
63148,5c2f4c564162bb128cfb1cbb,False,,,,,,True,bb,Green
63149,5c2f4c564162bb128cfb1cbc,False,,,,,,True,bc,Green
63150,5c2f4c564162bb128cfb1cbd,False,,,,,,True,bd,Green
63151,5c2f4c564162bb128cfb1cbe,False,,,,,,True,be,Green
63152,5c2f4c564162bb128cfb1cbf,False,,,,,,True,bf,Green
63153,5c2f4c564162bb128cfb1cc0,False,,,,,,True,c0,Green
63154,5c2f4c564162bb128cfb1cc1,False,,,,,,True,c1,Green
63155,5c2f4c564162bb128cfb1cc2,False,,,,,,True,c2,Green
63156,5c2f4c564162bb128cfb1cc3,False,,,,,,True,c3,Green
63157,5c2f4c564162bb128cfb1cc4,False,,,,,,True,c4,Green
63158,5c2f4c564162bb128cfb1cc5,False,,,,,,True,c5,Red
63159,5c2f4c564162bb128cfb1cc6,False,,,,,,True,c6,Green
63160,5c2f4c564162bb128cfb1cc7,False,,,,,,True,c7,Green
63161,5c2f4c564162bb128cfb1cc8,False,,,,,,True,c8,Red
63162,5c2f4c564162bb128cfb1cc9,False,,,,,,True,c9,Green
63163,5c2f4c564162bb128cfb1cca,False,,,,,,True,ca,Red
63164,5c2f4c564162bb128cfb1ccb,False,,,,,,True,cb,Green
63165,5c2f4c564162bb128cfb1ccc,False,,,,,,True,cc,Green
63166,5c2f4c564162bb128cfb1ccd,False,,,,,,True,cd,Green
63167,5c2f4c564162bb128cfb1cce,False,,,,,,True,ce,Green
63168,5c2f4c564162bb128cfb1ccf,False,,,,,,True,cf,Blue
63169,5c2f4c564162bb128cfb1cd0,False,,,,,,True,d0,Blue
63170,5c2f4c564162bb128cfb1cd1,False,,,,,,True,d1,Green
63171,5c2f4c564162bb128cfb1cd2,False,,,,,,True,d2,Red
63172,5c2f4c564162bb128cfb1cd3,False,,,,,,True,d3,Green
63173,5c2f4c564162bb128cfb1cd4,False,,,,,,True,d4,Green
63174,5c2f4c564162bb128cfb1cd5,False,,,,,,True,d5,Green
63175,5c2f4c564162bb128cfb1cd6,False,,,,,,True,d6,Green
63176,5c2f4c564162bb128cfb1cd7,False,,,,,,True,d7,Green
63177,5c2f4c564162bb128cfb1cd8,False,,,,,,True,d8,Green
63178,5c2f4c564162bb128cfb1cd9,False,,,,,,True,d9,Green
63179,5c2f4c564162bb128cfb1cda,False,,,,,,True,da,Green
63180,5c2f4c564162bb128cfb1cdb,False,,,,,,True,db,Green
63181,5c2f4c564162bb128cfb1cdc,False,,,,,,True,dc,Green
63182,5c2f4c564162bb128cfb1cdd,False,,,,,,True,dd,Green
63183,5c2f4c564162bb128cfb1cde,False,,,,,,True,de,Green
63184,5c2f4c564162bb128cfb1cdf,False,,,,,,True,df,Green
63185,5c2f4c564162bb128cfb1ce0,False,,,,,,True,e0,Red
63186,5c2f4c564162bb128cfb1ce1,False,,,,,,True,e1,Green
63187,5c2f4c564162bb128cfb1ce2,False,,,,,,True,e2,Green
63188,5c2f4c564162bb128cfb1ce3,False,,,,,,True,e3,Green
63189,5c2f4c564162bb128cfb1ce4,False,,,,,,True,e4,Green
63190,5c2f4c564162bb128cfb1ce5,False,,,,,,True,e5,Green
63191,5c2f4c564162bb128cfb1ce6,False,,,,,,True,e6,Red
63192,5c2f4c564162bb128cfb1ce7,False,,,,,,True,e7,Green
63193,5c2f4c564162bb128cfb1ce8,False,,,,,,True,e8,Green
63194,5c2f4c564162bb128cfb1ce9,False,,,,,,True,e9,Green
63195,5c2f4c564162bb128cfb1cea,False,,,,,,True,ea,Green
63196,5c2f4c564162bb128cfb1ceb,False,,,,,,True,eb,Green
63197,5c2f4c564162bb128cfb1cec,False,,,,,,True,ec,Green
63198,5c2f4c564162bb128cfb1ced,False,,,,,,True,ed,Green
63199,5c2f4c564162bb128cfb1cee,False,,,,,,True,ee,Green
63200,5c2f4c564162bb128cfb1cef,False,,,,,,True,ef,Green
63201,5c2f4c564162bb128cfb1cf0,False,,,,,,True,f0,Green
63202,5c2f4c564162bb128cfb1cf1,False,,,,,,True,f1,Green
63203,5c2f4c564162bb128cfb1cf2,False,,,,,,True,f2,Red
63204,5c2f4c564162bb128cfb1cf3,False,,,,,,True,f3,Green
63205,5c2f4c564162bb128cfb1cf4,False,,,,,,True,f4,Green
63206,5c2f4c564162bb128cfb1cf5,False,,,,,,True,f5,Green
63207,5c2f4c564162bb128cfb1cf6,False,,,,,,True,f6,Green
63208,5c2f4c564162bb128cfb1cf7,False,,,,,,True,f7,Green
63209,5c2f4c564162bb128cfb1cf8,False,,,,,,True,f8,Green
63210,5c2f4c564162bb128cfb1cf9,False,,,,,,True,f9,Green
63211,5c2f4c564162bb128cfb1cfa,False,,,,,,True,fa,Red
63212,5c2f4c564162bb128cfb1cfb,False,,,,,,True,fb,Green
63213,5c2f4c564162bb128cfb1cfc,False,,,,,,True,fc,Green
63214,5c2f4c564162bb128cfb1cfd,False,,,,,,True,fd,Green
63215,5c2f4c564162bb128cfb1cfe,False,,,,,,True,fe,Green
63216,5c2f4c564162bb128cfb1cff,False,,,,,,True,ff,Green
63217,5c2f4c564162bb128cfb1d00,False,,,,,,True,00,Green
63218,5c2f4c564162bb128cfb1d01,False,,,,,,True,01,Green
63219,5c2f4c564162bb128cfb1d02,False,,,,,,True,02,Green
63220,5c2f4c564162bb128cfb1d03,False,,,,,,True,03,Green
63221,5c2f4c564162bb128cfb1d04,False,,,,,,True,04,Green
63222,5c2f4c564162bb128cfb1d05,False,,,,,,True,05,Green
63223,5c2f4c564162bb128cfb1d06,False,,,,,,True,06,Green
63224,5c2f4c564162bb128cfb1d07,False,,,,,,True,07,Green
63225,5c2f4c564162bb128cfb1d08,False,,,,,,True,08,Green
63226,5c2f4c564162bb128cfb1d09,False,,,,,,True,09,Green
63227,5c2f4c564162bb128cfb1d0a,False,,,,,,True,0a,Green
63228,5c2f4c564162bb128cfb1d0b,False,,,,,,True,0b,Green
63229,5c2f4c564162bb128cfb1d0c,False,,,,,,True,0c,Green
63230,5c2f4c564162bb128cfb1d0d,False,,,,,,True,0d,Green
63231,5c2f4c564162bb128cfb1d0e,False,,,,,,True,0e,Green
63232,5c2f4c564162bb128cfb1d0f,False,,,,,,True,0f,Green
63233,5c2f4c564162bb128cfb1d10,False,,,,,,True,10,Green
63234,5c2f4c564162bb128cfb1d11,False,,,,,,True,11,Green
63235,5c2f4c564162bb128cfb1d12,False,,,,,,True,12,Green
63236,5c2f4c564162bb128cfb1d13,False,,,,,,True,13,Green
63237,5c2f4c564162bb128cfb1d14,False,,,,,,True,14,Green
63238,5c2f4c564162bb128cfb1d15,False,,,,,,True,15,Green
63239,5c2f4c564162bb128cfb1d16,False,,,,,,True,16,Green
63240,5c2f4c564162bb128cfb1d17,False,,,,,,True,17,Green
63241,5c2f4c564162bb128cfb1d18,False,,,,,,True,18,Green
63242,5c2f4c564162bb128cfb1d19,False,,,,,,True,19,Green
63243,5c2f4c564162bb128cfb1d1a,False,,,,,,True,1a,Red
63244,5c2f4c564162bb128cfb1d1b,False,,,,,,True,1b,Green
63245,5c2f4c564162bb128cfb1d1c,False,,,,,,True,1c,Green
63246,5c2f4c564162bb128cfb1d1d,False,,,,,,True,1d,Green
63247,5c2f4c564162bb128cfb1d1e,False,,,,,,True,1e,Green
63248,5c2f4c564162bb128cfb1d1f,False,,,,,,True,1f,Red
63249,5c2f4c564162bb128cfb1d20,False,,,,,,True,20,Green
63250,5c2f4c564162bb128cfb1d21,False,,,,,,True,21,Green
63251,5c2f4c564162bb128cfb1d22,False,,,,,,True,22,Red
63252,5c2f4c564162bb128cfb1d23,False,,,,,,True,23,Red
63253,5c2f4c564162bb128cfb1d24,False,,,,,,True,24,Green
63254,5c2f4c564162bb128cfb1d25,False,,,,,,True,25,Green
63255,5c2f4c564162bb128cfb1d26,False,,,,,,True,26,Green
63256,5c2f4c564162bb128cfb1d27,False,,,,,,True,27,Green
63257,5c2f4c564162bb128cfb1d28,False,,,,,,True,28,Red
63258,5c2f4c564162bb128cfb1d29,False,,,,,,True,29,Green
63259,5c2f4c564162bb128cfb1d2a,False,,,,,,True,2a,Green
63260,5c2f4c564162bb128cfb1d2b,False,,,,,,True,2b,Green
63261,5c2f4c564162bb128cfb1d2c,False,,,,,,True,2c,Green
63262,5c2f4c564162bb128cfb1d2d,False,,,,,,True,2d,Green
63263,5c2f4c564162bb128cfb1d2e,False,,,,,,True,2e,Green
63264,5c2f4c564162bb128cfb1d2f,False,,,,,,True,2f,Green
63265,5c2f4c564162bb128cfb1d30,False,,,,,,True,30,Green
63266,5c2f4c564162bb128cfb1d31,False,,,,,,True,31,Green
63267,5c2f4c564162bb128cfb1d32,False,,,,,,True,32,Green
63268,5c2f4c564162bb128cfb1d33,False,,,,,,True,33,Green
63269,5c2f4c564162bb128cfb1d34,False,,,,,,True,34,Green
63270,5c2f4c564162bb128cfb1d35,False,,,,,,True,35,Green
63271,5c2f4c564162bb128cfb1d36,False,,,,,,True,36,Green
63272,5c2f4c564162bb128cfb1d37,False,,,,,,True,37,Green
63273,5c2f4c564162bb128cfb1d38,False,,,,,,True,38,Green
63274,5c2f4c564162bb128cfb1d39,False,,,,,,True,39,Green
63275,5c2f4c564162bb128cfb1d3a,False,,,,,,True,3a,Green
63276,5c2f4c564162bb128cfb1d3b,False,,,,,,True,3b,Green
63277,5c2f4c564162bb128cfb1d3c,False,,,,,,True,3c,Green
63278,5c2f4c564162bb128cfb1d3d,False,,,,,,True,3d,Green
63279,5c2f4c564162bb128cfb1d3e,False,,,,,,True,3e,Green
63280,5c2f4c564162bb128cfb1d3f,False,,,,,,True,3f,Green
63281,5c2f4c564162bb128cfb1d40,False,,,,,,True,40,Green
63282,5c2f4c564162bb128cfb1d41,False,,,,,,True,41,Green
63283,5c2f4c564162bb128cfb1d42,False,,,,,,True,42,Green
63284,5c2f4c564162bb128cfb1d43,False,,,,,,True,43,Green
63285,5c2f4c564162bb128cfb1d44,False,,,,,,True,44,Green
63286,5c2f4c564162bb128cfb1d45,False,,,,,,True,45,Red
63287,5c2f4c564162bb128cfb1d46,False,,,,,,True,46,Green
63288,5c2f4c564162bb128cfb1d47,False,,,,,,True,47,Green
63289,5c2f4c564162bb128cfb1d48,False,,,,,,True,48,Red
63290,5c2f4c564162bb128cfb1d49,False,,,,,,True,49,Blue
63291,5c2f4c564162bb128cfb1d4a,False,,,,,,True,4a,Green
63292,5c2f4c564162bb128cfb1d4b,False,,,,,,True,4b,Green
63293,5c2f4c564162bb128cfb1d4c,False,,,,,,True,4c,Green
63294,5c2f4c564162bb128cfb1d4d,False,,,,,,True,4d,Green
63295,5c2f4c564162bb128cfb1d4e,False,,,,,,True,4e,Red
63296,5c2f4c564162bb128cfb1d4f,False,,,,,,True,4f,Green
63297,5c2f4c564162bb128cfb1d50,False,,,,,,True,50,Green
63298,5c2f4c564162bb128cfb1d51,False,,,,,,True,51,Green
63299,5c2f4c564162bb128cfb1d52,False,,,,,,True,52,Green
63300,5c2f4c564162bb128cfb1d53,False,,,,,,True,53,Green
63301,5c2f4c564162bb128cfb1d54,False,,,,,,True,54,Green
63302,5c2f4c564162bb128cfb1d55,False,,,,,,True,55,Red
63303,5c2f4c564162bb128cfb1d56,False,,,,,,True,56,Green
63304,5c2f4c564162bb128cfb1d57,False,,,,,,True,57,Green
63305,5c2f4c564162bb128cfb1d58,False,,,,,,True,58,Green
63306,5c2f4c564162bb128cfb1d59,False,,,,,,True,59,Green
63307,5c2f4c564162bb128cfb1d5a,False,,,,,,True,5a,Green
63308,5c2f4c564162bb128cfb1d5b,False,,,,,,True,5b,Green
63309,5c2f4c564162bb128cfb1d5c,False,,,,,,True,5c,Red
63310,5c2f4c564162bb128cfb1d5d,False,,,,,,True,5d,Green
63311,5c2f4c564162bb128cfb1d5e,False,,,,,,True,5e,Green
63312,5c2f4c564162bb128cfb1d5f,False,,,,,,True,5f,Red
63313,5c2f4c564162bb128cfb1d60,False,,,,,,True,60,Green
63314,5c2f4c564162bb128cfb1d61,False,,,,,,True,61,Green
63315,5c2f4c564162bb128cfb1d62,False,,,,,,True,62,Green
63316,5c2f4c564162bb128cfb1d63,False,,,,,,True,63,Green
63317,5c2f4c564162bb128cfb1d64,False,,,,,,True,64,Green
63318,5c2f4c564162bb128cfb1d65,False,,,,,,True,65,Green
63319,5c2f4c564162bb128cfb1d66,False,,,,,,True,66,Green
63320,5c2f4c564162bb128cfb1d67,False,,,,,,True,67,Green
63321,5c2f4c564162bb128cfb1d68,False,,,,,,True,68,Green
63322,5c2f4c564162bb128cfb1d69,False,,,,,,True,69,Green
63323,5c2f4c564162bb128cfb1d6a,False,,,,,,True,6a,Green
63324,5c2f4c564162bb128cfb1d6b,False,,,,,,True,6b,Green
