Names,Oat,Broken,Rye,Wheat,BarleyGreen,Cleaved,Skinned,folder,ccolor
5c2f4c564162bb128cfb2e64,False,,,,,,True,64,Green
5c2f4c564162bb128cfb2e65,False,,,,,,True,65,Blue
5c2f4c564162bb128cfb2e66,False,,,,,,True,66,Green
5c2f4c564162bb128cfb2e67,False,,,,,,True,67,Green
5c2f4c564162bb128cfb2e68,False,,,,,,True,68,Green
5c2f4c564162bb128cfb2e69,False,,,,,,True,69,Green
5c2f4c564162bb128cfb2e6a,False,,,,,,True,6a,Green
5c2f4c564162bb128cfb2e6b,False,,,,,,True,6b,Blue
5c2f4c564162bb128cfb2e6c,False,,,,,,True,6c,Red
5c2f4c564162bb128cfb2e6d,False,,,,,,True,6d,Red
5c2f4c564162bb128cfb2e6e,False,,,,,,True,6e,Green
5c2f4c564162bb128cfb2e6f,False,,,,,,True,6f,Green
5c2f4c564162bb128cfb2e70,False,,,,,,True,70,Green
5c2f4c564162bb128cfb2e71,False,,,,,,True,71,Green
5c2f4c564162bb128cfb2e72,False,,,,,,True,72,Green
5c2f4c564162bb128cfb2e73,False,,,,,,True,73,Green
5c2f4c564162bb128cfb2e74,False,,,,,,True,74,Green
5c2f4c564162bb128cfb2e75,False,,,,,,True,75,Blue
5c2f4c564162bb128cfb2e76,False,,,,,,True,76,Green
5c2f4c564162bb128cfb2e77,False,,,,,,True,77,Green
5c2f4c564162bb128cfb2e78,False,,,,,,True,78,Green
5c2f4c564162bb128cfb2e79,False,,,,,,True,79,Green
5c2f4c564162bb128cfb2e7a,False,,,,,,True,7a,Red
5c2f4c564162bb128cfb2e7b,False,,,,,,True,7b,Red
5c2f4c564162bb128cfb2e7c,False,,,,,,True,7c,Green
5c2f4c564162bb128cfb2e7d,False,,,,,,True,7d,Green
5c2f4c564162bb128cfb2e7e,False,,,,,,True,7e,Red
5c2f4c564162bb128cfb2e7f,False,,,,,,True,7f,Green
5c2f4c564162bb128cfb2e80,False,,,,,False,True,80,Green
5c2f4c564162bb128cfb2e81,False,,,,,False,True,81,Green
5c2f4c564162bb128cfb2e82,False,,,,,False,True,82,Green
5c2f4c564162bb128cfb2e83,False,,,,,False,True,83,Green
5c2f4c564162bb128cfb2e84,False,,,,,False,True,84,Green
5c2f4c564162bb128cfb2e85,False,,,,,False,True,85,Green
5c2f4c564162bb128cfb2e86,False,,,,,False,True,86,Green
5c2f4c564162bb128cfb2e87,False,,,,,,True,87,Green
5c2f4c564162bb128cfb2e88,False,,,,,False,True,88,Red
5c2f4c564162bb128cfb2e89,False,,,,,False,True,89,Green
5c2f4c564162bb128cfb2e8a,False,,,,,False,True,8a,Green
5c2f4c564162bb128cfb2e8b,False,,,,,False,True,8b,Green
5c2f4c564162bb128cfb2e8c,False,,,,,False,True,8c,Green
5c2f4c564162bb128cfb2e8d,False,,,,,False,True,8d,Blue
5c2f4c564162bb128cfb2e8e,False,,,,,False,True,8e,Blue
5c2f4c564162bb128cfb2e8f,False,,,,,False,True,8f,Green
5c2f4c564162bb128cfb2e90,False,,,,,False,True,90,Green
5c2f4c564162bb128cfb2e91,False,,,,,False,True,91,Green
5c2f4c564162bb128cfb2e92,False,,,,,False,True,92,Green
5c2f4c564162bb128cfb2e93,False,,,,,False,True,93,Green
5c2f4c564162bb128cfb2e94,False,,,,,False,True,94,Green
5c2f4c564162bb128cfb2e95,False,,,,,False,True,95,Green
5c2f4c564162bb128cfb2e96,False,,,,,False,True,96,Green
5c2f4c564162bb128cfb2e97,False,,,,,False,True,97,Green
5c2f4c564162bb128cfb2e98,False,,,,,False,True,98,Green
5c2f4c564162bb128cfb2e99,False,,,,,False,True,99,Green
5c2f4c564162bb128cfb2e9a,False,,,,,False,True,9a,Blue
5c2f4c564162bb128cfb2e9b,False,,,,,False,True,9b,Green
5c2f4c564162bb128cfb2e9c,False,,,,,False,True,9c,Green
5c2f4c564162bb128cfb2e9d,False,,,,,False,True,9d,Green
5c2f4c564162bb128cfb2e9e,False,,,,,False,True,9e,Blue
5c2f4c564162bb128cfb2e9f,False,,,,,False,True,9f,Green
5c2f4c564162bb128cfb2ea0,False,,,,,False,True,a0,Green
5c2f4c564162bb128cfb2ea1,False,,,,,False,True,a1,Green
5c2f4c564162bb128cfb2ea2,False,,,,,False,True,a2,Green
5c2f4c564162bb128cfb2ea3,False,,,,,False,True,a3,Blue
5c2f4c564162bb128cfb2ea4,False,,,,,False,True,a4,Green
5c2f4c564162bb128cfb2ea5,False,,,,,False,True,a5,Green
5c2f4c564162bb128cfb2ea6,False,,,,,False,True,a6,Green
5c2f4c564162bb128cfb2ea7,False,,,,,False,True,a7,Green
5c2f4c564162bb128cfb2ea8,False,,,,,False,True,a8,Green
5c2f4c564162bb128cfb2ea9,False,,,,,False,True,a9,Green
5c2f4c564162bb128cfb2eaa,False,,,,,False,True,aa,Blue
5c2f4c564162bb128cfb2eab,False,,,,,False,True,ab,Green
5c2f4c564162bb128cfb2eac,False,,,,,False,True,ac,Green
5c2f4c564162bb128cfb2ead,False,,,,,False,True,ad,Green
5c2f4c564162bb128cfb2eae,False,,,,,False,True,ae,Blue
5c2f4c564162bb128cfb2eaf,False,,,,,False,True,af,Green
5c2f4c564162bb128cfb2eb0,False,,,,,False,True,b0,Green
5c2f4c564162bb128cfb2eb1,False,,,,,False,True,b1,Green
5c2f4c564162bb128cfb2eb2,False,,,,,,True,b2,Green
5c2f4c564162bb128cfb2eb3,False,,,,,False,True,b3,Green
5c2f4c564162bb128cfb2eb4,False,,,,,,True,b4,Green
5c2f4c564162bb128cfb2eb5,False,,,,,False,True,b5,Green
5c2f4c564162bb128cfb2eb6,False,,,,,,True,b6,Green
5c2f4c564162bb128cfb2eb7,False,,,,,,True,b7,Green
5c2f4c564162bb128cfb2eb8,False,,,,,False,True,b8,Green
5c2f4c564162bb128cfb2eb9,False,,,,,False,True,b9,Green
5c2f4c564162bb128cfb2eba,False,,,,,False,True,ba,Blue
5c2f4c564162bb128cfb2ebb,False,,,,,False,True,bb,Green
5c2f4c564162bb128cfb2ebc,False,,,,,False,True,bc,Green
5c2f4c564162bb128cfb2ebd,False,,,,,False,True,bd,Green
5c2f4c564162bb128cfb2ebe,False,,,,,False,True,be,Green
5c2f4c564162bb128cfb2ebf,False,,,,,False,True,bf,Green
5c2f4c564162bb128cfb2ec0,False,,,,,False,True,c0,Green
5c2f4c564162bb128cfb2ec1,False,,,,,False,True,c1,Blue
5c2f4c564162bb128cfb2ec2,False,,,,,False,True,c2,Green
5c2f4c564162bb128cfb2ec3,False,,,,,False,True,c3,Green
5c2f4c564162bb128cfb2ec4,False,,,,,False,True,c4,Green
5c2f4c564162bb128cfb2ec5,False,,,,,False,True,c5,Green
5c2f4c564162bb128cfb2ec6,False,,,,,False,True,c6,Green
5c2f4c564162bb128cfb2ec7,False,,,,,False,True,c7,Green
5c2f4c564162bb128cfb2ec8,False,,,,,False,True,c8,Green
5c2f4c564162bb128cfb2ec9,False,,,,,False,True,c9,Green
5c2f4c564162bb128cfb2eca,False,,,,,False,True,ca,Blue
5c2f4c564162bb128cfb2ecb,False,,,,,False,True,cb,Green
5c2f4c564162bb128cfb2ecc,False,,,,,False,True,cc,Green
5c2f4c564162bb128cfb2ecd,False,,,,,False,True,cd,Green
5c2f4c564162bb128cfb2ece,False,,,,,False,True,ce,Green
5c2f4c564162bb128cfb2ecf,False,,,,,False,True,cf,Green
5c2f4c564162bb128cfb2ed0,False,,,,,False,True,d0,Green
5c2f4c564162bb128cfb2ed1,False,,,,,,True,d1,Green
5c2f4c564162bb128cfb2ed2,False,,,,,False,True,d2,Green
5c2f4c564162bb128cfb2ed3,False,,,,,False,True,d3,Green
5c2f4c564162bb128cfb2ed4,False,,,,,False,True,d4,Green
5c2f4c564162bb128cfb2ed5,False,,,,,False,True,d5,Green
5c2f4c564162bb128cfb2ed6,False,,,,,False,True,d6,Green
5c2f4c564162bb128cfb2ed7,False,,,,,False,True,d7,Blue
5c2f4c564162bb128cfb2ed8,False,,,,,False,True,d8,Green
5c2f4c564162bb128cfb2ed9,False,,,,,False,True,d9,Green
5c2f4c564162bb128cfb2eda,False,,,,,False,True,da,Green
5c2f4c564162bb128cfb2edb,False,,,,,False,True,db,Blue
5c2f4c564162bb128cfb2edc,False,,,,,False,True,dc,Green
5c2f4c564162bb128cfb2edd,False,,,,,,True,dd,Green
5c2f4c564162bb128cfb2ede,False,,,,,False,True,de,Green
5c2f4c564162bb128cfb2edf,False,,,,,False,True,df,Green
5c2f4c564162bb128cfb2ee0,False,,,,,False,True,e0,Green
5c2f4c564162bb128cfb2ee1,False,,,,,False,True,e1,Blue
5c2f4c564162bb128cfb2ee2,False,,,,,False,True,e2,Green
5c2f4c564162bb128cfb2ee3,False,,,,,False,True,e3,Blue
5c2f4c564162bb128cfb2ee4,False,,,,,False,True,e4,Green
5c2f4c564162bb128cfb2ee5,False,,,,,False,True,e5,Green
5c2f4c564162bb128cfb2ee6,False,,,,,False,True,e6,Green
5c2f4c564162bb128cfb2ee7,False,,,,,False,True,e7,Green
5c2f4c564162bb128cfb2ee8,False,,,,,False,True,e8,Green
5c2f4c564162bb128cfb2ee9,False,,,,,False,True,e9,Green
5c2f4c564162bb128cfb2eea,False,,,,,False,True,ea,Green
5c2f4c564162bb128cfb2eeb,False,,,,,False,True,eb,Green
5c2f4c564162bb128cfb2eec,False,,,,,False,True,ec,Green
5c2f4c564162bb128cfb2eed,False,,,,,False,True,ed,Green
5c2f4c564162bb128cfb2eee,False,,,,,False,True,ee,Green
5c2f4c564162bb128cfb2eef,False,,,,,False,True,ef,Green
5c2f4c564162bb128cfb2ef0,False,,,,,,True,f0,Green
5c2f4c564162bb128cfb2ef1,False,,,,,,True,f1,Green
5c2f4c564162bb128cfb2ef2,False,,,,,,True,f2,Blue
5c2f4c564162bb128cfb2ef3,False,,,,,,True,f3,Green
5c2f4c564162bb128cfb2ef4,False,,,,,,True,f4,Green
5c2f4c564162bb128cfb2ef5,False,,,,,,True,f5,Green
5c2f4c564162bb128cfb2ef6,False,,,,,,True,f6,Green
5c2f4c564162bb128cfb2ef7,False,,,,,,True,f7,Green
5c2f4c564162bb128cfb2ef8,False,,,,,,True,f8,Green
5c2f4c564162bb128cfb2ef9,False,,,,,,True,f9,Green
5c2f4c564162bb128cfb2efa,False,,,,,,True,fa,Green
5c2f4c564162bb128cfb2efb,False,,,,,,True,fb,Green
5c2f4c564162bb128cfb2efc,False,,,,,,True,fc,Green
5c2f4c564162bb128cfb2efd,False,,,,,,True,fd,Green
5c2f4c564162bb128cfb2efe,False,,,,,,True,fe,Green
5c2f4c564162bb128cfb2eff,False,,,,,,True,ff,Green
5c2f4c564162bb128cfb2f00,False,,,,,,True,00,Green
5c2f4c564162bb128cfb2f01,False,,,,,,True,01,Green
5c2f4c564162bb128cfb2f02,False,,,,,,True,02,Green
5c2f4c564162bb128cfb2f03,False,,,,,,True,03,Green
5c2f4c564162bb128cfb2f04,False,,,,,,True,04,Green
5c2f4c564162bb128cfb2f05,False,,,,,,True,05,Green
5c2f4c564162bb128cfb2f06,False,,,,,,True,06,Green
5c2f4c564162bb128cfb2f07,False,,,,,,True,07,Red
5c2f4c564162bb128cfb2f08,False,,,,,,True,08,Blue
5c2f4c564162bb128cfb2f09,False,,,,,,True,09,Green
5c2f4c564162bb128cfb2f0a,False,,,,,,True,0a,Red
5c2f4c564162bb128cfb2f0b,False,,,,,,True,0b,Green
5c2f4c564162bb128cfb2f0c,False,,,,,,True,0c,Green
5c2f4c564162bb128cfb2f0d,False,,,,,,True,0d,Green
5c2f4c564162bb128cfb2f0e,False,,,,,,True,0e,Green
5c2f4c564162bb128cfb2f0f,False,,,,,,True,0f,Green
5c2f4c564162bb128cfb2f10,False,,,,,,True,10,Blue
5c2f4c564162bb128cfb2f11,False,,,,,,True,11,Green
5c2f4c564162bb128cfb2f12,False,,,,,,True,12,Blue
5c2f4c564162bb128cfb2f13,False,,,,,,True,13,Green
5c2f4c564162bb128cfb2f14,False,,,,,,True,14,Blue
5c2f4c564162bb128cfb2f15,False,,,,,,True,15,Green
5c2f4c564162bb128cfb2f16,False,,,,,,True,16,Green
5c2f4c564162bb128cfb2f17,False,,,,,,True,17,Green
5c2f4c564162bb128cfb2f18,False,,,,,,True,18,Green
5c2f4c564162bb128cfb2f19,False,,,,,,True,19,Green
5c2f4c564162bb128cfb2f1a,False,,,,,,True,1a,Green
5c2f4c564162bb128cfb2f1b,False,,,,,,True,1b,Green
5c2f4c564162bb128cfb2f1c,False,,,,,,True,1c,Green
5c2f4c564162bb128cfb2f1d,False,,,,,,True,1d,Green
5c2f4c564162bb128cfb2f1e,False,,,,,,True,1e,Green
5c2f4c564162bb128cfb2f1f,False,,,,,,True,1f,Red
5c2f4c564162bb128cfb2f20,False,,,,,,True,20,Blue
5c2f4c564162bb128cfb2f21,False,,,,,,True,21,Green
5c2f4c564162bb128cfb2f22,False,,,,,,True,22,Blue
5c2f4c564162bb128cfb2f23,False,,,,,,True,23,Green
5c2f4c564162bb128cfb2f24,False,,,,,,True,24,Green
5c2f4c564162bb128cfb2f25,False,,,,,,True,25,Green
5c2f4c564162bb128cfb2f26,False,,,,,,True,26,Green
5c2f4c564162bb128cfb2f27,False,,,,,,True,27,Green
5c2f4c564162bb128cfb2f28,False,,,,,,True,28,Green
5c2f4c564162bb128cfb2f29,False,,,,,,True,29,Green
5c2f4c564162bb128cfb2f2a,False,,,,,,True,2a,Green
5c2f4c564162bb128cfb2f2b,False,,,,,,True,2b,Green
5c2f4c564162bb128cfb2f2c,False,,,,,,True,2c,Green
5c2f4c564162bb128cfb2f2d,False,,,,,,True,2d,Blue
5c2f4c564162bb128cfb2f2e,False,,,,,,True,2e,Green
5c2f4c564162bb128cfb2f2f,False,,,,,,True,2f,Blue
5c2f4c564162bb128cfb2f30,False,,,,,,True,30,Blue
5c2f4c564162bb128cfb2f31,False,,,,,,True,31,Green
5c2f4c564162bb128cfb2f32,False,,,,,,True,32,Green
5c2f4c564162bb128cfb2f33,False,,,,,,True,33,Green
5c2f4c564162bb128cfb2f34,False,,,,,,True,34,Green
5c2f4c564162bb128cfb2f35,False,,,,,,True,35,Green
5c2f4c564162bb128cfb2f36,False,,,,,,True,36,Green
5c2f4c564162bb128cfb2f37,False,,,,,,True,37,Green
5c2f4c564162bb128cfb2f38,False,,,,,,True,38,Green
5c2f4c564162bb128cfb2f39,False,,,,,,True,39,Green
5c2f4c564162bb128cfb2f3a,False,,,,,,True,3a,Green
5c2f4c564162bb128cfb2f3b,False,,,,,,True,3b,Green
5c2f4c564162bb128cfb2f3c,False,,,,,,True,3c,Blue
5c2f4c564162bb128cfb2f3d,False,,,,,,True,3d,Green
5c2f4c564162bb128cfb2f3e,False,,,,,,True,3e,Green
5c2f4c564162bb128cfb2f3f,False,,,,,,True,3f,Blue
5c2f4c564162bb128cfb2f40,False,,,,,,True,40,Green
5c2f4c564162bb128cfb2f41,False,,,,,,True,41,Green
5c2f4c564162bb128cfb2f42,False,,,,,,True,42,Green
5c2f4c564162bb128cfb2f43,False,,,,,,True,43,Red
5c2f4c564162bb128cfb2f44,False,,,,,,True,44,Green
5c2f4c564162bb128cfb2f45,False,,,,,,True,45,Green
5c2f4c564162bb128cfb2f46,False,,,,,,True,46,Green
5c2f4c564162bb128cfb2f47,False,,,,,,True,47,Green
5c2f4c564162bb128cfb2f48,False,,,,,,True,48,Green
5c2f4c564162bb128cfb2f49,False,,,,,,True,49,Green
5c2f4c564162bb128cfb2f4a,False,,,,,,True,4a,Red
5c2f4c564162bb128cfb2f4b,False,,,,,,True,4b,Green
5c2f4c564162bb128cfb2f4c,False,,,,,,True,4c,Green
5c2f4c564162bb128cfb2f4d,False,,,,,,True,4d,Blue
5c2f4c564162bb128cfb2f4e,False,,,,,,True,4e,Green
5c2f4c564162bb128cfb2f4f,False,,,,,,True,4f,Green
5c2f4c564162bb128cfb2f50,False,,,,,,True,50,Green
5c2f4c564162bb128cfb2f51,False,,,,,,True,51,Blue
5c2f4c564162bb128cfb2f52,False,,,,,,True,52,Green
5c2f4c564162bb128cfb2f53,False,,,,,,True,53,Green
5c2f4c564162bb128cfb2f54,False,,,,,,True,54,Red
5c2f4c564162bb128cfb2f55,False,,,,,,True,55,Green
5c2f4c564162bb128cfb2f56,False,,,,,,True,56,Green
5c2f4c564162bb128cfb2f57,False,,,,,,True,57,Green
5c2f4c564162bb128cfb2f58,False,,,,,,True,58,Red
5c2f4c564162bb128cfb2f59,False,,,,,,True,59,Green
5c2f4c564162bb128cfb2f5a,False,,,,,,True,5a,Green
5c2f4c564162bb128cfb2f5b,False,,,,,,True,5b,Green
5c2f4c564162bb128cfb2f5c,False,,,,,,True,5c,Green
5c2f4c564162bb128cfb2f5d,False,,,,,,True,5d,Green
5c2f4c564162bb128cfb2f5e,False,,,,,,True,5e,Green
5c2f4c564162bb128cfb2f5f,False,,,,,,True,5f,Green
5c2f4c564162bb128cfb2f60,False,,,,,,True,60,Green
5c2f4c564162bb128cfb2f61,False,,,,,,True,61,Green
5c2f4c564162bb128cfb2f62,False,,,,,,True,62,Green
5c2f4c564162bb128cfb2f63,False,,,,,,True,63,Green
5c2f4c564162bb128cfb2f64,False,,,,,,True,64,Green
5c2f4c564162bb128cfb2f65,False,,,,,,True,65,Green
5c2f4c564162bb128cfb2f66,False,,,,,,True,66,Green
5c2f4c564162bb128cfb2f67,False,,,,,,True,67,Blue
5c2f4c564162bb128cfb2f68,False,,,,,,True,68,Green
5c2f4c564162bb128cfb2f69,False,,,,,,True,69,Blue
5c2f4c564162bb128cfb2f6a,False,,,,,,True,6a,Green
5c2f4c564162bb128cfb2f6b,False,,,,,,True,6b,Green
5c2f4c564162bb128cfb2f6c,False,,,,,,True,6c,Green
5c2f4c564162bb128cfb2f6d,False,,,,,,True,6d,Green
5c2f4c564162bb128cfb2f6e,False,,,,,,True,6e,Green
5c2f4c564162bb128cfb2f6f,False,,,,,,True,6f,Green
5c2f4c564162bb128cfb2f70,False,,,,,,True,70,Green
5c2f4c564162bb128cfb2f71,False,,,,,,True,71,Green
5c2f4c564162bb128cfb2f72,False,,,,,,True,72,Green
5c2f4c564162bb128cfb2f73,False,,,,,,True,73,Green
5c2f4c564162bb128cfb2f74,False,,,,,,True,74,Green
5c2f4c564162bb128cfb2f75,False,,,,,,True,75,Blue
5c2f4c564162bb128cfb2f76,False,,,,,,True,76,Green
5c2f4c564162bb128cfb2f77,False,,,,,,True,77,Green
5c2f4c564162bb128cfb2f78,False,,,,,,True,78,Green
5c2f4c564162bb128cfb2f79,False,,,,,,True,79,Green
5c2f4c564162bb128cfb2f7a,False,,,,,,True,7a,Green
5c2f4c564162bb128cfb2f7b,False,,,,,,True,7b,Green
5c2f4c564162bb128cfb2f7c,False,,,,,,True,7c,Green
5c2f4c564162bb128cfb2f7d,False,,,,,,True,7d,Green
5c2f4c564162bb128cfb2f7e,False,,,,,,True,7e,Green
5c2f4c564162bb128cfb2f7f,False,,,,,,True,7f,Green
5c2f4c564162bb128cfb2f80,False,,,,,,True,80,Green
5c2f4c564162bb128cfb2f81,False,,,,,,True,81,Green
5c2f4c564162bb128cfb2f82,False,,,,,,True,82,Green
5c2f4c564162bb128cfb2f83,False,,,,,,True,83,Blue
5c2f4c564162bb128cfb2f84,False,,,,,,True,84,Green
5c2f4c564162bb128cfb2f85,False,,,,,,True,85,Green
5c2f4c564162bb128cfb2f86,False,,,,,,True,86,Green
5c2f4c564162bb128cfb2f87,False,,,,,,True,87,Green
5c2f4c564162bb128cfb2f88,False,,,,,,True,88,Green
5c2f4c564162bb128cfb315a,False,,,,,,True,5a,Green
5c2f4c564162bb128cfb315b,False,,,,,,True,5b,Green
5c2f4c564162bb128cfb315c,False,,,,,,True,5c,Green
5c2f4c564162bb128cfb315f,False,,,,,,True,5f,Green
5c2f4c564162bb128cfb3161,False,,,,,,True,61,Green
5c2f4c564162bb128cfb3164,False,,,,,,True,64,Green
5c2f66bf4162bb128cfb3f72,,,,,,True,,72,Green
5c2f66bf4162bb128cfb3f73,,,,,,True,,73,Green
5c2f66bf4162bb128cfb3f74,,,,,,True,,74,Green
5c2f66bf4162bb128cfb3f75,,,,,,True,,75,Green
5c2f66bf4162bb128cfb3f76,,,,,,True,,76,Green
5c2f66bf4162bb128cfb3f77,,,,,,True,,77,Green
5c2f66bf4162bb128cfb3f78,,,,,,True,,78,Green
5c2f66bf4162bb128cfb3f79,,,,,,True,,79,Green
5c2f66bf4162bb128cfb3f7a,,,,,,True,,7a,Green
5c2f66bf4162bb128cfb3f7b,,,,,,True,,7b,Red
5c2f66bf4162bb128cfb3f7c,,,,,,True,,7c,Green
5c2f66bf4162bb128cfb3f7d,,,,,,True,,7d,Red
5c2f66bf4162bb128cfb3f7e,,,,,,True,,7e,Green
5c2f66bf4162bb128cfb3f7f,,,,,,True,,7f,Green
5c2f66bf4162bb128cfb3f80,,,,,,True,,80,Green
5c2f66bf4162bb128cfb3f81,,,,,,True,,81,Green
5c2f66bf4162bb128cfb3f82,,,,,,True,,82,Red
5c2f66bf4162bb128cfb3f83,,,,,,True,,83,Green
5c2f66bf4162bb128cfb3f84,,,,,,True,,84,Green
5c2f66bf4162bb128cfb3f85,,,,,,True,,85,Green
5c2f66bf4162bb128cfb3f86,,,,,,True,,86,Green
5c2f66bf4162bb128cfb3f87,,,,,,True,,87,Green
5c2f66bf4162bb128cfb3f88,,,,,,True,,88,Green
5c2f66bf4162bb128cfb3f89,,,,,,True,,89,Green
5c2f66bf4162bb128cfb3f8a,,,,,,True,,8a,Green
5c2f66bf4162bb128cfb3f8b,,,,,,True,,8b,Green
5c2f66bf4162bb128cfb3f8c,,,,,,True,,8c,Green
5c2f66bf4162bb128cfb3f8d,,,,,,True,,8d,Green
5c2f66bf4162bb128cfb3f8e,,,,,,True,,8e,Green
5c2f66bf4162bb128cfb3f8f,,,,,,True,,8f,Green
5c2f66bf4162bb128cfb3f90,,,,,,True,,90,Green
5c2f66bf4162bb128cfb3f91,,,,,,True,,91,Green
5c2f66bf4162bb128cfb3f92,,,,,,True,,92,Green
5c2f66bf4162bb128cfb3f93,,,,,,True,,93,Green
5c2f66bf4162bb128cfb3f94,,,,,,True,,94,Green
5c2f66bf4162bb128cfb3f95,,,,,,True,,95,Green
5c2f66bf4162bb128cfb3f96,,,,,,True,,96,Green
5c2f66bf4162bb128cfb3f97,,,,,,True,,97,Green
5c2f66bf4162bb128cfb3f98,,,,,,True,,98,Red
5c2f66bf4162bb128cfb3f99,,,,,,True,,99,Green
5c2f66bf4162bb128cfb3f9a,,,,,,True,,9a,Green
5c2f66bf4162bb128cfb3f9b,,,,,,True,,9b,Green
5c2f66bf4162bb128cfb3f9c,,,,,,True,,9c,Green
5c2f66bf4162bb128cfb3f9d,,,,,,True,,9d,Green
5c2f66bf4162bb128cfb3f9e,,,,,,True,,9e,Green
5c2f66bf4162bb128cfb3f9f,,,,,,True,,9f,Green
5c2f66bf4162bb128cfb3fa0,,,,,,True,,a0,Green
5c2f66bf4162bb128cfb3fa1,,,,,,True,,a1,Green
5c2f66bf4162bb128cfb3fa2,,,,,,True,,a2,Green
5c2f66bf4162bb128cfb3fa3,,,,,,True,,a3,Green
5c2f66bf4162bb128cfb3fa4,,,,,,True,,a4,Blue
5c2f66bf4162bb128cfb3fa5,,,,,,True,,a5,Blue
5c2f66bf4162bb128cfb3fa6,,,,,,True,,a6,Green
5c2f66bf4162bb128cfb3fa7,,,,,,True,,a7,Green
5c2f66bf4162bb128cfb3fa8,,,,,,True,,a8,Green
5c2f66bf4162bb128cfb3fa9,,,,,,True,,a9,Green
5c2f66bf4162bb128cfb3faa,,,,,,True,,aa,Green
5c2f66bf4162bb128cfb3fab,,,,,,True,,ab,Green
5c2f66bf4162bb128cfb3fac,,,,,,True,,ac,Green
5c2f66bf4162bb128cfb3fad,,,,,,True,,ad,Green
5c2f66bf4162bb128cfb3fae,,,,,,True,,ae,Green
5c2f66bf4162bb128cfb3faf,,,,,,True,,af,Green
5c2f66bf4162bb128cfb3fb0,,,,,,True,,b0,Green
5c2f66bf4162bb128cfb3fb1,,,,,,True,,b1,Green
5c2f66bf4162bb128cfb3fb2,,,,,,True,,b2,Green
5c2f66bf4162bb128cfb3fb3,,,,,,True,,b3,Green
5c2f66bf4162bb128cfb3fb4,,,,,,True,,b4,Green
5c2f66bf4162bb128cfb3fb5,,,,,,True,,b5,Green
5c2f66bf4162bb128cfb3fb6,,,,,,True,,b6,Green
5c2f66bf4162bb128cfb3fb7,,,,,,True,,b7,Green
5c2f66bf4162bb128cfb3fb8,,,,,,True,,b8,Green
5c2f66bf4162bb128cfb3fb9,,,,,,True,,b9,Green
5c2f66bf4162bb128cfb3fba,,,,,,True,,ba,Green
5c2f66bf4162bb128cfb3fbb,,,,,,True,,bb,Green
5c2f66bf4162bb128cfb3fbc,,,,,,True,,bc,Green
5c2f66bf4162bb128cfb3fbd,,,,,,True,,bd,Green
5c2f66bf4162bb128cfb3fbe,,,,,,True,,be,Green
5c2f66bf4162bb128cfb3fbf,,,,,,True,,bf,Green
5c2f66bf4162bb128cfb3fc0,,,,,,True,,c0,Green
5c2f66bf4162bb128cfb3fc1,,,,,,True,,c1,Green
5c2f66bf4162bb128cfb3fc2,,,,,,True,,c2,Green
5c2f66bf4162bb128cfb3fc3,,,,,,True,,c3,Green
5c2f66bf4162bb128cfb3fc4,,,,,,True,,c4,Green
5c2f66bf4162bb128cfb3fc5,,,,,,True,,c5,Green
5c2f66bf4162bb128cfb3fc6,,,,,,True,,c6,Green
5c2f66bf4162bb128cfb3fc7,,,,,,True,,c7,Green
5c2f66bf4162bb128cfb3fc8,,,,,,True,,c8,Green
5c2f66bf4162bb128cfb3fc9,,,,,,True,,c9,Green
5c2f66bf4162bb128cfb3fca,,,,,,True,,ca,Green
5c2f66bf4162bb128cfb3fcb,,,,,,True,,cb,Green
5c2f66bf4162bb128cfb3fcc,,,,,,True,,cc,Green
5c2f66bf4162bb128cfb3fcd,,,,,,True,,cd,Green
5c2f66bf4162bb128cfb3fce,,,,,,True,,ce,Green
5c2f66bf4162bb128cfb3fcf,,,,,,True,,cf,Green
5c2f66bf4162bb128cfb3fd0,,,,,,True,,d0,Green
5c2f66bf4162bb128cfb3fd1,,,,,,True,,d1,Green
5c2f66bf4162bb128cfb3fd2,,,,,,True,,d2,Green
5c2f66bf4162bb128cfb3fd3,,,,,,True,,d3,Green
5c2f66bf4162bb128cfb3fd4,,,,,,True,,d4,Green
5c2f66bf4162bb128cfb3fd5,,,,,,True,,d5,Green
5c2f66bf4162bb128cfb3fd6,,,,,,True,,d6,Green
5c2f66bf4162bb128cfb3fd7,,,,,,True,,d7,Green
5c2f66bf4162bb128cfb3fd8,,,,,,True,,d8,Green
5c2f66bf4162bb128cfb3fd9,,,,,,True,,d9,Green
5c2f66bf4162bb128cfb3fda,,,,,,True,,da,Green
5c2f66bf4162bb128cfb3fdb,,,,,,True,,db,Green
5c2f66bf4162bb128cfb3fdc,,,,,,True,,dc,Green
5c2f66bf4162bb128cfb3fdd,,,,,,True,,dd,Red
5c2f66bf4162bb128cfb3fde,,,,,,True,,de,Green
5c2f66bf4162bb128cfb3fdf,,,,,,True,,df,Green
5c2f66bf4162bb128cfb3fe0,,,,,,True,,e0,Green
5c2f66bf4162bb128cfb3fe1,,,,,,True,,e1,Green
5c2f66bf4162bb128cfb3fe2,,,,,,True,,e2,Green
5c2f66bf4162bb128cfb3fe3,,,,,,True,,e3,Green
5c2f66bf4162bb128cfb3fe4,,,,,,True,,e4,Green
5c2f66bf4162bb128cfb3fe5,,,,,,True,,e5,Green
5c2f66bf4162bb128cfb3fe6,,,,,,True,,e6,Green
5c2f66bf4162bb128cfb3fe7,,,,,,True,,e7,Green
